1.1771894E-4,9.472463E-6,1.059324E-5,7.7191115E-5,-9.685715E-5,-1.461753E-4,0.49548063,
-8.047981E-5,-1.1442444E-4,1.4956066E-4,2.8111624E-5,1.4421779E-5,-3.332983E-5,0.2719897,
8.845053E-5,-3.113125E-5,-2.9098375E-5,-5.8978938E-5,2.404906E-5,-3.6038786E-5,0.0699649,
9.307617E-5,-3.224604E-5,-5.9992457E-5,9.6589414E-5,-4.8006063E-5,-1.3663586E-4,0.2910248,
-3.899176E-5,-4.6461402E-5,-5.6077442E-5,-1.9786234E-5,5.2649495E-5,3.0856415E-6,0.039009497,
5.8124304E-5,-6.597934E-5,-3.6596246E-6,7.114772E-5,-1.2629677E-4,-2.7845204E-5,0.25223783,
3.7039532E-5,1.9237477E-5,-7.800617E-5,-1.3907172E-4,-3.8769213E-5,3.8379963E-5,0.3059695,
-1.3072151E-4,2.2098491E-5,-2.8276172E-5,-7.62583E-5,7.762095E-6,1.4228E-4,0.3178448,
-3.2021973E-5,2.3954786E-5,-8.458313E-5,-4.2206208E-5,-4.402361E-5,-4.0113187E-6,0.07758535,
-6.1760875E-5,-1.6200889E-4,5.0509483E-5,4.0958617E-5,-7.884018E-5,-1.7099455E-4,0.94423634,
9.474383E-6,9.8632765E-5,8.320309E-5,1.3379095E-5,1.3575489E-4,-3.9886185E-5,0.2559664,
4.5191584E-5,1.346756E-4,3.119173E-5,-1.1775368E-4,4.1396943E-5,-1.064541E-4,0.31266418,
9.776077E-5,1.17126634E-4,-1.5964346E-5,-8.9349815E-5,-4.234018E-5,-1.5505937E-5,0.17632112,
-1.0507305E-5,-1.7798007E-5,8.9363835E-5,4.345694E-5,3.625406E-5,1.3089357E-5,0.033732396,
8.2525585E-5,2.2973E-6,-9.384818E-6,2.15753E-5,-5.7222705E-6,-9.183074E-5,0.04423462,
-4.186133E-5,6.0953575E-5,-7.444042E-5,2.3354762E-5,-5.3556672E-5,1.5540372E-5,0.06910173,
7.9543366E-5,3.083872E-5,-4.3619744E-5,-6.1512896E-5,1.3666351E-5,9.0717294E-5,0.04446878,
-7.076611E-5,7.495726E-5,-4.9882645E-5,-1.3178072E-4,-4.6616704E-5,1.2003259E-5,0.25710976,
-1.9440551E-5,-4.2496563E-6,1.19126336E-4,5.6986708E-5,2.3329767E-5,2.012049E-5,0.074462615,
-9.283778E-5,3.1012976E-5,3.082661E-5,5.8242458E-5,-2.1729304E-5,1.3121965E-4,0.19868836,
-3.90386E-5,-1.9598656E-5,1.3267713E-5,9.3295435E-5,1.5294079E-4,5.4646523E-5,0.18826668,
4.1799827E-5,-6.6763794E-5,-1.7756955E-5,7.5075654E-6,-1.11630805E-4,7.467864E-5,0.09533364,
-1.4306114E-4,-4.3543096E-5,-1.06609295E-4,6.1509104E-6,-7.124427E-5,2.0917005E-5,0.35763463,
1.365819E-4,5.7178102E-5,5.3836164E-5,-1.8422431E-6,4.4831697E-5,-5.7137266E-5,0.15123782,
1.321596E-5,9.7263755E-6,-2.449771E-5,9.74378E-5,-1.585657E-5,-8.62128E-5,0.13846548,
2.321298E-5,-5.522195E-5,-9.5676914E-5,-9.939441E-5,9.0654656E-5,-1.9974816E-5,0.19846249,
1.1335072E-4,-6.5103695E-6,1.1709575E-4,-2.2048382E-5,5.4768658E-5,-1.5913276E-4,0.49900118,
1.0773977E-4,2.7513044E-5,8.806205E-5,-5.8925343E-5,-1.4673764E-4,5.8892627E-5,0.37586543,
1.116213E-4,6.32737E-5,1.116757E-4,-1.6512023E-7,-1.7090702E-4,3.91056E-5,0.45569643,
-1.489863E-4,1.2157585E-4,-7.2782946E-6,-1.0972398E-4,-1.5798875E-4,4.170197E-5,0.636306,
-1.0385361E-4,2.9222034E-5,3.599526E-5,5.160542E-6,1.06230844E-4,-9.681726E-5,0.24935324,
-3.4166176E-5,-3.1626678E-5,-6.934794E-5,4.4490105E-5,-7.251887E-5,-5.9638645E-5,0.081716396,
-8.035205E-5,-7.0525166E-5,-6.7990375E-5,1.4748137E-5,-1.0523854E-4,2.0518906E-5,0.15313293,
-8.052914E-6,-4.959434E-5,-8.6457105E-5,-6.6460365E-5,3.1835145E-5,1.11728055E-4,0.15048,
1.0302849E-4,1.4660624E-5,-1.7320572E-5,6.789328E-5,-1.0355187E-4,-9.902089E-5,0.25738305,
-3.2015312E-5,-7.0654582E-6,7.941654E-6,-7.37633E-5,-1.4923615E-5,-1.6080798E-4,0.4638946,
-1.4950186E-5,-5.5985285E-5,-8.0323625E-5,3.215557E-5,1.0148038E-4,1.7870817E-6,0.10182634,
1.5774972E-4,-1.12251255E-4,5.6388612E-6,-6.3651146E-6,2.8908724E-7,7.815251E-5,0.50673544,
-4.2157222E-5,-4.748231E-5,-6.5540157E-6,5.9587665E-6,8.3235485E-5,-3.5301975E-6,0.046374246,
5.846296E-5,-6.667369E-5,-5.994074E-6,9.5789714E-5,1.0387E-5,-1.4504498E-4,0.38559797,
2.3299457E-5,-4.614873E-7,1.960426E-5,2.9656387E-5,-7.005201E-5,1.1963011E-4,0.088479795,
9.937674E-5,-1.0612038E-4,4.999598E-5,2.6037562E-5,-7.1476796E-5,-7.744989E-5,0.19778748,
-6.065651E-5,8.2568404E-5,1.0735685E-4,7.909034E-5,-4.923594E-6,1.4090944E-4,0.2871423,
3.1280644E-5,3.684406E-5,2.073589E-5,6.773417E-5,-1.3417781E-4,-1.0437026E-4,0.47938457,
-5.4108783E-5,-7.400601E-5,1.2679592E-4,2.67583E-6,1.0809752E-4,-1.7113878E-5,0.22405335,
-1.7604732E-4,9.959874E-5,1.0865462E-5,5.7115492E-5,-9.181902E-5,9.28966E-5,0.38661385,
-4.087867E-6,-3.4663226E-5,3.7355756E-5,-1.5331873E-4,5.342387E-5,-5.409514E-5,0.258312,
-1.232358E-4,9.985953E-5,3.3422584E-5,-1.790624E-4,-1.3482872E-4,-2.602512E-5,1.0,
-5.511988E-5,-7.5272874E-6,-3.0533465E-5,1.9794474E-5,3.1203916E-5,-9.150333E-5,0.047724523,
-7.270862E-5,-1.307314E-4,6.058754E-6,-9.9468496E-5,-3.8049457E-5,-1.2263843E-4,0.41667846,
-7.6616874E-5,3.541222E-5,7.354152E-5,-7.8936115E-5,3.0514493E-5,-8.178808E-5,0.14312023,
1.5233306E-4,5.8729856E-6,-5.1998577E-5,1.239802E-4,2.9350147E-6,1.5041184E-4,0.47992954,
-4.1466464E-7,1.612115E-5,-5.903742E-5,1.6084156E-5,1.7459117E-4,2.2380982E-5,0.42064705,
9.853424E-5,6.593102E-5,-1.2423E-4,4.0777944E-5,-1.0205253E-4,-1.5524571E-4,0.65344954,
5.7401845E-5,-5.627617E-5,-2.6917642E-5,5.7424084E-5,1.06593034E-4,-1.0246508E-4,0.23229113,
3.248045E-5,-1.5918125E-4,-1.7875747E-5,-3.968685E-5,3.3557062E-5,2.969102E-5,0.3831983,
-1.2815498E-4,-9.838242E-5,5.7462268E-5,-4.4147833E-5,5.1225965E-5,1.0001828E-4,0.3812287,
-1.0843511E-4,6.9048383E-6,-4.2440617E-5,-4.273971E-5,-1.2923132E-4,1.2786603E-5,0.22860165,
1.0309745E-5,1.419745E-5,4.6183974E-5,-1.3624823E-5,3.8540297E-6,1.6037314E-4,0.16856116,
-4.206025E-5,-2.5676713E-5,9.1913614E-7,-6.6275E-5,3.9099807E-5,-4.2670308E-5,0.021964777,
3.8158567E-5,5.1968054E-5,-3.6654374E-6,1.4104396E-4,-8.093671E-6,-4.267535E-5,0.22297418,
2.9380502E-5,1.23025375E-5,-3.1456264E-5,5.7673074E-5,4.7682683E-5,3.1085478E-5,0.010568943,
-4.4908622E-5,6.6173285E-5,-2.0374215E-5,1.08544235E-4,1.2061921E-4,-1.02579084E-4,0.24522056,
-1.2146334E-4,-1.3008418E-5,-1.3506181E-4,6.960677E-5,2.587329E-5,1.350237E-4,0.45735705,
-1.5015679E-4,-5.8258727E-5,-1.428656E-4,8.108903E-6,1.5854769E-4,7.590908E-5,0.7678908,
-1.3035928E-5,-1.3184285E-4,9.575252E-6,-5.5190998E-5,9.231954E-5,-1.2300424E-4,0.44956246,
-2.1257734E-5,-3.6743662E-5,1.3529192E-5,3.868608E-5,2.3323646E-6,-5.9951082E-5,0.038813885,
-3.5107274E-5,8.387664E-5,-3.0424455E-5,-8.90575E-5,4.0546358E-5,-4.7175876E-5,0.09770685,
2.136348E-5,3.1471782E-6,-1.3226086E-5,7.182329E-5,-7.7093006E-5,-3.84341E-5,0.083572015,
4.3801963E-5,-6.723591E-5,-7.5247062E-6,3.129884E-5,-1.1443461E-5,7.761764E-5,0.10010434,
-6.125302E-5,5.0687984E-5,2.7524338E-6,1.2370686E-4,-6.355829E-5,-1.1213555E-4,0.26761195,
5.896374E-5,4.734995E-5,9.373137E-6,-4.5001703E-5,4.1647127E-5,-3.0400079E-5,0.016472338,
-5.5095534E-5,1.2106805E-4,-1.5229701E-4,1.6887796E-5,-1.0628265E-4,7.4578245E-5,0.5678927,
1.0640667E-4,-1.2957845E-4,1.18645E-4,2.5913607E-5,7.320438E-5,3.852633E-5,0.27535826,
7.691389E-5,8.35527E-5,-3.0777107E-6,3.7425376E-5,4.9229588E-5,5.3481097E-5,0.026163278,
